@RELATION fullstop

             @ATTRIBUTE three_before_numeric {TRUE, FALSE}

             @ATTRIBUTE two_before_type {fullstop, numeric, other}

             @ATTRIBUTE two_after_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_after_type {lower, capital_common, np, comma, fullstop, numeric, quotes, other}

             @ATTRIBUTE one_before_type {title, abbrev, internal, quotes, time, other}

             @ATTRIBUTE one_before_contains_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_before_capitals integer

             @ATTRIBUTE one_after_length integer

             @ATTRIBUTE one_before_length integer

             @ATTRIBUTE words_since_EOS integer

             @ATTRIBUTE words_until_EOS integer

             @ATTRIBUTE spaces_following integer

             @ATTRIBUTE class {EOS, NEOS}

             @DATA
FALSE,other,FALSE,np,other,FALSE,0,3,5,2,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,12,7,60,138,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,32,106,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,41,65,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,42,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,2,110,80,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,9,78,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,8,20,55,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,4,141,19,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,8,63,2,EOS
FALSE,fullstop,TRUE,numeric,other,FALSE,1,1,6,43,112,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,8,12,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,1,5,11,78,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,26,68,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,172,66,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,12,107,56,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,7,44,115,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,43,47,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,9,66,55,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,38,73,1,EOS
FALSE,fullstop,FALSE,other,other,FALSE,1,4,1,96,109,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,59,0,0,EOS
FALSE,other,TRUE,other,other,FALSE,0,2,6,504,2,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,2,26,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,13,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,115,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,10,9,51,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,75,175,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,16,136,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,36,41,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,36,0,0,EOS
FALSE,other,FALSE,other,abbrev,FALSE,0,2,2,91,31,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,139,51,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,43,24,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,12,24,72,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,27,92,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,61,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,7,37,49,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,72,57,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,113,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,113,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,10,24,79,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,4,40,46,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,3,28,39,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,19,19,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,52,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,9,3,44,124,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,33,63,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,40,14,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,20,0,0,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,43,3,1,NEOS
FALSE,fullstop,FALSE,other,title,FALSE,1,5,3,149,165,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,17,0,0,EOS
FALSE,fullstop,FALSE,other,title,FALSE,1,5,2,55,9,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,144,28,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,52,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,103,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,20,51,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,3,55,46,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,3,124,13,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,858,323,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,53,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,149,74,2,EOS
FALSE,numeric,FALSE,capital_common,other,FALSE,0,3,9,19,21,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,8,7,70,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,95,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,3,35,66,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,104,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,27,18,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,60,155,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,10,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,8,29,105,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,4,38,35,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,14,14,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,84,36,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,11,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,8,23,60,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,18,32,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,122,22,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,24,37,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,4,23,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,33,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,11,26,29,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,18,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,14,91,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,8,23,48,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,54,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,11,384,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,25,30,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,11,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,5,36,17,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,1,26,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,24,15,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,231,94,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,102,37,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,10,126,52,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,17,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,48,73,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,9,105,38,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,21,25,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,54,17,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,15,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,15,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,141,39,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,4,2,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,197,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,12,126,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,31,3,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,10,36,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,26,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,26,10,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,1,2,289,144,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,7,11,80,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,54,9,1,EOS
FALSE,other,FALSE,fullstop,abbrev,FALSE,1,1,2,46,0,0,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,159,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,53,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,125,98,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,42,74,2,EOS
FALSE,numeric,FALSE,other,other,FALSE,0,1,5,28,2,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,5,49,185,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,36,49,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,61,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,24,66,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,3,17,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,32,16,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,15,29,2,EOS
FALSE,other,TRUE,capital_common,other,FALSE,1,1,1,498,199,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,11,53,27,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,7,2,11,28,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,2,28,62,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,10,56,74,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,48,54,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,138,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,35,100,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,2,7,2,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,2,4,10,102,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,26,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,182,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,12,30,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,8,23,21,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,27,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,198,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,5,160,106,2,EOS
FALSE,other,TRUE,capital_common,title,FALSE,1,1,2,1,91,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,106,8,1,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,1,43,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,169,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,21,7,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,11,20,131,2,EOS
FALSE,other,TRUE,numeric,other,FALSE,0,1,7,35,1,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,9,5,22,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,27,25,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,13,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,12,61,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,43,24,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,9,151,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,15,62,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,7,0,0,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,1,20,0,0,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,8,2,24,35,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,31,0,0,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,55,74,1,EOS
FALSE,other,TRUE,other,other,FALSE,1,2,6,23,68,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,8,64,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,2,41,63,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,2,108,41,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,12,43,60,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,5,124,84,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,8,185,31,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,41,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,11,6,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,28,70,1,EOS
FALSE,other,TRUE,numeric,other,FALSE,0,1,6,207,1,2,EOS
FALSE,numeric,FALSE,other,title,FALSE,1,4,2,13,14,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,82,137,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,79,119,2,EOS
FALSE,numeric,FALSE,capital_common,other,FALSE,0,3,12,109,104,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,9,52,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,302,26,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,39,0,0,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,1,3,5,22,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,203,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,152,322,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,7,114,184,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,1,199,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,91,85,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,21,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,8,11,7,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,186,155,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,17,32,2,EOS
FALSE,numeric,FALSE,lower,title,FALSE,0,4,2,66,10,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,8,6,172,22,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,175,30,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,33,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,2,94,93,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,30,17,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,2,10,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,57,9,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,11,55,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,7,2,17,31,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,203,45,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,127,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,7,38,17,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,7,12,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,6,24,84,2,EOS
FALSE,fullstop,FALSE,capital_common,other,FALSE,1,7,4,34,43,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,9,34,16,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,169,102,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,5,33,11,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,8,28,110,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,57,36,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,30,14,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,46,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,66,26,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,12,14,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,7,62,52,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,31,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,40,4,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,140,0,0,EOS
FALSE,other,FALSE,other,abbrev,FALSE,1,1,4,39,46,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,14,206,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,4,53,12,2,EOS
FALSE,fullstop,FALSE,other,other,FALSE,1,5,1,23,6,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,9,51,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,9,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,28,11,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,10,14,270,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,253,103,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,198,52,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,4,70,19,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,18,55,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,102,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,47,63,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,6,19,29,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,49,65,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,51,109,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,127,0,0,EOS
FALSE,other,FALSE,capital_common,abbrev,FALSE,0,2,2,6,211,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,69,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,6,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,155,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,14,53,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,38,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,8,6,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,8,35,2,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,3,170,448,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,7,105,13,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,46,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,17,184,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,82,77,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,252,73,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,39,13,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,7,2,11,65,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,6,68,43,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,18,65,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,13,136,35,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,272,42,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,10,91,97,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,10,172,37,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,208,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,8,72,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,14,18,7,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,6,9,80,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,71,122,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,8,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,30,282,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,1,20,71,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,184,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,2,149,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,6,12,17,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,28,79,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,25,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,21,38,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,73,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,19,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,11,151,18,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,1,29,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,144,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,9,26,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,25,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,8,18,180,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,30,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,15,44,1,EOS
FALSE,other,FALSE,np,other,TRUE,0,3,1,21,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,34,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,49,22,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,1,6,89,82,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,6,38,32,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,59,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,1,9,46,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,89,33,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,64,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,6,77,61,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,39,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,23,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,57,44,3,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,38,52,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,25,18,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,139,19,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,9,1,153,59,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,11,12,79,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,62,46,2,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,0,4,2,11,138,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,192,212,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,4,43,127,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,77,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,104,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,8,63,48,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,7,164,37,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,7,60,7,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,65,173,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,29,83,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,5,1,18,28,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,6,6,73,8,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,45,11,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,2,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,67,111,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,7,3,19,31,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,28,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,3,18,46,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,9,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,21,36,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,54,16,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,382,30,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,148,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,14,18,1,EOS
TRUE,other,FALSE,np,other,FALSE,0,3,6,37,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,103,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,120,102,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,49,0,0,EOS
FALSE,numeric,FALSE,fullstop,other,TRUE,0,1,5,27,0,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,24,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,10,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,80,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,12,130,104,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,132,0,0,EOS
FALSE,fullstop,FALSE,np,other,FALSE,1,3,13,63,0,0,EOS
TRUE,other,TRUE,other,other,FALSE,1,1,1,117,31,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,111,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,3,20,13,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,18,48,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,28,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,9,302,54,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,11,30,103,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,36,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,14,57,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,43,48,2,EOS
